dealership_id,dealership_name,dealership_type,dealership_state,doc_fee,destination_fee,sales_tax_rate,registration_fee,regional_adjustment
6825,Ford Group Motors,Independent,FL,624.71,1636.2,0.0701,155.03,1.02
6826,"Wood, Holloway and Carey Motors",Independent,LA,121.0,1352.07,0.0955,70.96,0.94
6827,"Shaffer, Trevino and Hopkins Motors",Independent,FL,700.28,2197.38,0.0701,168.44,1.02
6828,"Brooks, Roberts and Lee Motors",Independent,FL,874.96,1885.75,0.0701,94.56,1.02
6829,Wells-Becker Motors,Franchised,WI,445.23,2243.95,0.0543,82.68,0.94
6830,Joseph-Fuentes Motors,Independent,IL,192.48,2174.96,0.0881,76.82,0.99
6831,Jackson-Olson Motors,Franchised,MS,441.47,2582.37,0.0707,161.22,0.9
6832,Clark Group Motors,Franchised,CA,85.0,2026.77,0.0882,134.38,1.08
6833,"Baker, Stafford and Ballard Motors",Independent,NC,188.97,1396.26,0.0698,189.58,0.97
6834,Brown LLC Motors,Franchised,UT,430.4,2783.87,0.0725,70.49,0.95
6835,Beck-Young Motors,Franchised,IA,473.7,1554.47,0.0694,70.95,0.93
6836,Schmidt-Moreno Motors,Franchised,TX,459.26,1100.95,0.082,222.08,0.98
6837,"Stark, Smith and Hall Motors",Franchised,PA,269.24,2690.27,0.0634,51.27,0.97
6838,Brown-Sanchez Motors,Independent,MA,403.26,1043.28,0.0625,136.86,1.01
6839,"Gallegos, Ponce and Wilkerson Motors",Independent,TX,249.72,1314.57,0.082,69.55,0.98
6840,"Crawford, Johnson and Smith Motors",Independent,DE,238.74,2831.71,0.0,101.95,0.97
6841,Price-Nixon Motors,Franchised,KS,150.21,1653.31,0.087,187.86,0.92
6842,"Allen, Browning and Morrison Motors",Franchised,TX,294.99,1731.28,0.082,93.08,0.98
6843,French-Stephenson Motors,Independent,TX,313.73,1108.28,0.082,140.49,0.98
6844,Cox-Figueroa Motors,Independent,CA,85.0,2268.1,0.0882,163.14,1.08
6845,Levine-Herrera Motors,Franchised,KS,209.35,2790.72,0.087,187.65,0.92
6846,Reyes Inc Motors,Independent,FL,837.55,1786.54,0.0701,34.6,1.02
6847,Ballard PLC Motors,Franchised,IL,337.49,1742.67,0.0881,96.31,0.99
6848,"Robles, Johnson and Garza Motors",Independent,OH,135.04,1465.14,0.0724,184.16,0.96
6849,Campbell Inc Motors,Independent,VA,114.24,2541.39,0.0577,35.45,0.99
6850,Sanders LLC Motors,Franchised,CA,85.0,2688.96,0.0882,188.57,1.08
6851,"Skinner, Greene and Murray Motors",Independent,FL,866.38,2806.84,0.0701,91.61,1.02
6852,Alvarez-Smith Motors,Independent,MS,397.17,2222.48,0.0707,72.06,0.9
6853,Bell-Brandt Motors,Franchised,KS,404.84,2232.94,0.087,199.27,0.92
6854,"Smith, Hawkins and Baker Motors",Independent,AZ,144.03,2716.64,0.084,84.38,0.96
6855,Campbell LLC Motors,Independent,CA,85.0,2898.79,0.0882,203.3,1.08
6856,Bates-Harrington Motors,Franchised,PA,256.93,1347.36,0.0634,125.56,0.97
6857,Hart-Smith Motors,Independent,MA,359.84,1819.16,0.0625,23.58,1.01
6858,Jordan-Rice Motors,Franchised,NY,413.53,2489.96,0.0852,47.5,1.05
6859,"Fisher, Hayes and Ochoa Motors",Independent,KS,440.83,2783.55,0.087,166.8,0.92
6860,Pruitt and Sons Motors,Franchised,TN,194.98,1018.52,0.0955,179.72,0.94
6861,Ford-Evans Motors,Independent,CA,85.0,1871.64,0.0882,35.0,1.08
6862,Smith-Ramirez Motors,Franchised,KS,116.61,1109.47,0.087,144.46,0.92
6863,"Rodriguez, Simmons and Rivas Motors",Independent,ID,363.81,2335.29,0.0603,106.11,0.94
6864,"Jensen, Dean and Drake Motors",Independent,CA,85.0,1921.16,0.0882,35.86,1.08
6865,Garcia-Shaw Motors,Franchised,NC,175.94,2385.46,0.0698,106.6,0.97
6866,"Cole, Thompson and Berry Motors",Franchised,NY,465.16,2490.33,0.0852,141.54,1.05
6867,Martinez Inc Motors,Franchised,IL,143.72,2832.92,0.0881,176.88,0.99
6868,Norton Group Motors,Franchised,TX,267.04,2699.16,0.082,170.2,0.98
6869,"Hernandez, Russo and Boyd Motors",Independent,VA,339.96,2662.12,0.0577,127.51,0.99
6870,Jackson-Taylor Motors,Franchised,ID,322.91,1076.53,0.0603,183.85,0.94
6871,"Fletcher, Stanley and Lowery Motors",Franchised,NC,458.33,1771.75,0.0698,69.83,0.97
6872,Thompson LLC Motors,Franchised,CA,85.0,1815.26,0.0882,124.19,1.08
6873,"Davenport, Taylor and Howard Motors",Independent,MA,383.09,1177.19,0.0625,187.55,1.01
6874,"Barnett, White and Frederick Motors",Independent,PA,241.29,2861.93,0.0634,29.38,0.97
6875,"Davis, Lopez and Crane Motors",Franchised,KY,240.21,2321.68,0.06,98.27,0.92
6876,Lopez-Howell Motors,Franchised,OH,497.3,1760.39,0.0724,56.1,0.96
6877,Cardenas PLC Motors,Independent,FL,517.14,2898.49,0.0701,166.48,1.02
6878,Smith-Robinson Motors,Franchised,FL,578.3,2448.0,0.0701,221.62,1.02
6879,Boyd PLC Motors,Independent,AZ,144.9,1894.86,0.084,149.62,0.96
6880,"Smith, Randolph and Garcia Motors",Independent,NY,283.24,1839.95,0.0852,23.64,1.05
6881,"Martin, Howard and Simpson Motors",Franchised,AZ,306.31,2918.85,0.084,65.5,0.96
6882,Reid Group Motors,Independent,FL,884.32,2904.6,0.0701,126.69,1.02
6883,Warner-Wilson Motors,Independent,NY,339.37,1206.48,0.0852,72.34,1.05
6884,Boyle-Harvey Motors,Franchised,GA,490.78,1823.31,0.0737,202.8,0.98
6885,Nguyen-Chang Motors,Independent,NE,204.08,1526.87,0.0697,27.24,0.92
6886,Reese-Reynolds Motors,Independent,MS,273.91,1898.88,0.0707,34.02,0.9
6887,Tran Group Motors,Independent,FL,780.59,2786.43,0.0701,37.22,1.02
6888,"Knox, Romero and Perkins Motors",Independent,PA,221.73,1090.87,0.0634,157.11,0.97
6889,Scott PLC Motors,Independent,TX,418.24,1414.46,0.082,82.25,0.98
6890,"Wagner, Holt and Chen Motors",Franchised,NC,470.45,2007.56,0.0698,207.8,0.97
6891,"Johnson, Mack and Bryant Motors",Franchised,OH,362.33,2177.14,0.0724,50.04,0.96
6892,"Robinson, Navarro and Martin Motors",Franchised,IA,387.9,1698.98,0.0694,191.15,0.93
6893,Miller-Harmon Motors,Independent,MS,238.44,2516.84,0.0707,63.86,0.9
6894,Nicholson-Boyd Motors,Independent,IL,408.21,1964.22,0.0881,69.6,0.99
6895,Fields-Chavez Motors,Franchised,GA,370.8,1757.06,0.0737,160.94,0.98
6896,Carpenter-Douglas Motors,Franchised,IA,292.41,2679.3,0.0694,42.08,0.93
6897,"Wang, Villarreal and Sutton Motors",Independent,LA,213.27,2346.6,0.0955,22.59,0.94
6898,Hammond-Webb Motors,Franchised,CA,85.0,1287.15,0.0882,156.28,1.08
6899,"Long, Graham and Roberts Motors",Independent,NY,155.4,2910.61,0.0852,79.46,1.05
6900,Shelton-Thomas Motors,Franchised,OH,228.5,2993.58,0.0724,80.64,0.96
6901,"Hughes, Harris and Peterson Motors",Franchised,FL,996.28,2331.62,0.0701,140.16,1.02
6902,Lee-Rojas Motors,Franchised,FL,775.28,2136.06,0.0701,121.67,1.02
6903,Farmer-Parks Motors,Independent,CA,85.0,1473.8,0.0882,124.55,1.08
6904,"Hughes, Riddle and Williams Motors",Independent,TN,154.04,1194.79,0.0955,63.98,0.94
6905,Miller and Sons Motors,Independent,FL,601.1,1497.46,0.0701,65.05,1.02
6906,Palmer Inc Motors,Franchised,CA,85.0,1054.99,0.0882,138.95,1.08
6907,Raymond LLC Motors,Independent,FL,645.52,1314.78,0.0701,82.98,1.02
6908,Hines Inc Motors,Franchised,LA,474.74,1983.44,0.0955,219.6,0.94
6909,Rivera LLC Motors,Independent,KY,211.19,2983.18,0.06,136.11,0.92
6910,Phillips-Miller Motors,Independent,GA,357.53,2980.74,0.0737,104.73,0.98
6911,Schneider and Sons Motors,Independent,IL,254.99,2386.37,0.0881,93.64,0.99
6912,Fowler and Sons Motors,Independent,HI,308.75,1313.52,0.0444,89.05,1.1
6913,"Mendoza, Williams and Chambers Motors",Independent,FL,726.17,2263.67,0.0701,31.42,1.02
6914,Sanders Group Motors,Franchised,FL,582.97,1074.71,0.0701,66.01,1.02
6915,"Beard, Rodriguez and Smith Motors",Franchised,NY,481.57,1744.56,0.0852,172.43,1.05
6916,Jones LLC Motors,Franchised,TX,280.64,1368.9,0.082,36.16,0.98
6917,Lloyd-Hill Motors,Franchised,IL,247.59,2652.13,0.0881,40.97,0.99
6918,Jackson PLC Motors,Franchised,KS,306.63,2544.41,0.087,123.9,0.92
6919,Williams PLC Motors,Independent,MA,463.29,1138.9,0.0625,102.52,1.01
6920,Hansen LLC Motors,Franchised,IL,117.38,2699.6,0.0881,64.59,0.99
6921,"Spears, Miller and Calhoun Motors",Independent,MS,150.84,2542.65,0.0707,119.61,0.9
6922,Robinson Group Motors,Franchised,CA,85.0,2167.41,0.0882,98.23,1.08
6923,"Khan, Rodriguez and Thomas Motors",Franchised,FL,596.85,1652.77,0.0701,117.1,1.02
6924,"Castro, Harrington and Wilson Motors",Independent,MI,344.6,1605.49,0.06,51.84,0.95
6925,Lewis-Wright Motors,Independent,MA,157.9,2388.16,0.0625,50.58,1.01
6926,Hill-Wise Motors,Independent,CA,85.0,1382.79,0.0882,34.45,1.08
6927,Brown Inc Motors,Franchised,IL,447.32,1924.05,0.0881,81.54,0.99
6928,Lang Group Motors,Franchised,TN,116.62,2675.2,0.0955,198.65,0.94
6929,Garner-Noble Motors,Franchised,MO,465.36,2390.9,0.083,97.95,0.95
6930,"Williams, Thornton and Hoover Motors",Franchised,TN,252.26,2840.17,0.0955,181.54,0.94
6931,Anderson Ltd Motors,Franchised,NY,341.71,2339.07,0.0852,103.8,1.05
6932,Thomas-Gonzalez Motors,Independent,CA,85.0,1170.54,0.0882,74.06,1.08
6933,Lopez Inc Motors,Franchised,OH,472.27,2746.72,0.0724,136.41,0.96
6934,Bowers-Wood Motors,Franchised,TX,397.74,2629.17,0.082,184.87,0.98
6935,Campbell Ltd Motors,Independent,NE,346.26,2694.0,0.0697,97.56,0.92
6936,Jenkins Group Motors,Franchised,GA,363.11,2776.78,0.0737,168.89,0.98
6937,Martinez-Park Motors,Franchised,NY,263.68,1578.93,0.0852,218.61,1.05
6938,Clark-Stewart Motors,Franchised,AZ,188.18,1561.81,0.084,60.59,0.96
6939,Hill-Freeman Motors,Franchised,GA,127.9,1221.73,0.0737,195.86,0.98
6940,"Hill, Williams and Bailey Motors",Franchised,NY,441.96,1624.1,0.0852,214.5,1.05
6941,Parrish PLC Motors,Franchised,LA,236.72,2394.82,0.0955,67.45,0.94
6942,"Dunlap, Villa and Mitchell Motors",Franchised,CT,225.95,1889.87,0.0635,140.39,1.01
6943,"Mccullough, Walters and Shannon Motors",Independent,WI,100.89,1900.87,0.0543,122.98,0.94
6944,"Alexander, Jones and Elliott Motors",Independent,CA,85.0,1002.73,0.0882,172.69,1.08
6945,Phillips-Dudley Motors,Independent,MI,416.95,1906.47,0.06,80.66,0.95
6946,Malone LLC Motors,Independent,AL,427.01,2053.13,0.0924,34.19,0.93
6947,Harris-Wade Motors,Independent,TX,179.17,2618.65,0.082,92.51,0.98
6948,Hendrix-Young Motors,Independent,FL,955.21,1629.4,0.0701,45.65,1.02
6949,Vazquez-Carlson Motors,Independent,OR,405.83,1656.24,0.0,220.23,0.97
6950,Carter PLC Motors,Independent,CA,85.0,2581.12,0.0882,113.27,1.08
6951,"Miller, Jones and Ferguson Motors",Franchised,AL,207.09,1429.59,0.0924,223.59,0.93
6952,Fisher-Gregory Motors,Independent,GA,279.89,2236.47,0.0737,139.03,0.98
6953,Carlson-Skinner Motors,Independent,OH,468.44,1007.42,0.0724,213.23,0.96
6954,"Barber, Yates and Lynch Motors",Franchised,CA,85.0,2216.92,0.0882,165.14,1.08
6955,Powell-Carter Motors,Independent,CO,257.27,1177.92,0.0777,187.24,0.98
6956,Rich-Walker Motors,Independent,PA,261.81,1141.62,0.0634,190.86,0.97
6957,Sexton and Sons Motors,Franchised,NC,106.77,1853.25,0.0698,185.86,0.97
6958,Lopez PLC Motors,Franchised,WI,240.24,2405.65,0.0543,134.09,0.94
6959,"Wright, Holloway and Johnson Motors",Independent,MO,239.07,1482.87,0.083,160.52,0.95
6960,Wood and Sons Motors,Franchised,ID,114.48,2992.9,0.0603,143.52,0.94
6961,Wheeler Group Motors,Independent,NC,357.6,1814.01,0.0698,39.4,0.97
6962,Gardner-Hood Motors,Independent,IL,228.85,1074.9,0.0881,210.86,0.99
6963,"Mooney, Cross and Peters Motors",Independent,WV,108.53,1881.62,0.0655,214.87,0.9
6964,Ferrell-Bates Motors,Independent,TN,260.0,2753.63,0.0955,97.61,0.94
6965,Blackburn-Flores Motors,Independent,NY,354.23,2017.53,0.0852,125.94,1.05
6966,Morris-Parker Motors,Franchised,TX,286.92,1810.58,0.082,41.84,0.98
6967,"Jones, Merritt and Perry Motors",Independent,OK,495.29,2595.86,0.0897,20.81,0.91
6968,Mayer-Powers Motors,Independent,PA,128.73,2899.37,0.0634,176.87,0.97
6969,"Gutierrez, Hammond and Adams Motors",Independent,WI,188.77,1626.4,0.0543,206.03,0.94
6970,"Foster, Thomas and Strickland Motors",Franchised,GA,338.21,2631.75,0.0737,211.52,0.98
6971,"Washington, Mendez and Marquez Motors",Franchised,FL,722.08,1221.3,0.0701,201.42,1.02
6972,Lee PLC Motors,Independent,VA,276.94,2664.29,0.0577,223.5,0.99
6973,"Green, Smith and Hinton Motors",Independent,CA,85.0,2232.17,0.0882,54.9,1.08
6974,Knight PLC Motors,Independent,IL,137.13,1587.45,0.0881,213.69,0.99
6975,"Wilson, Pierce and Graves Motors",Independent,MI,424.06,2698.42,0.06,106.69,0.95
6976,Marquez PLC Motors,Franchised,OH,211.73,1466.59,0.0724,155.71,0.96
6977,Allen Group Motors,Independent,AL,221.22,2969.85,0.0924,209.75,0.93
6978,"Simon, Wade and Davis Motors",Franchised,CO,249.61,1457.62,0.0777,222.06,0.98
6979,Fowler-Morrison Motors,Franchised,AZ,292.02,2637.09,0.084,169.01,0.96
6980,Fletcher PLC Motors,Independent,CA,85.0,1487.61,0.0882,20.26,1.08
6981,Allen-Frederick Motors,Franchised,FL,968.4,1622.23,0.0701,162.42,1.02
6982,Smith PLC Motors,Franchised,NC,334.27,1769.45,0.0698,102.86,0.97
6983,"Welch, Warner and Santos Motors",Independent,MS,239.19,2435.27,0.0707,216.24,0.9
6984,Williams Ltd Motors,Independent,OK,345.37,1470.72,0.0897,223.86,0.91
6985,Lopez-Martin Motors,Independent,OK,186.58,2526.7,0.0897,162.37,0.91
6986,Soto Ltd Motors,Independent,NY,161.91,2435.31,0.0852,51.21,1.05
6987,Aguilar and Sons Motors,Independent,OH,467.3,2691.6,0.0724,97.1,0.96
6988,"Maynard, Horn and Shaffer Motors",Franchised,GA,231.83,2671.19,0.0737,51.45,0.98
6989,Rodriguez LLC Motors,Independent,TX,291.66,2106.82,0.082,156.08,0.98
6990,Murphy Inc Motors,Independent,CA,85.0,2402.59,0.0882,223.16,1.08
6991,"Carter, Morris and Solomon Motors",Independent,NE,483.58,2153.01,0.0697,182.16,0.92
6992,Jackson LLC Motors,Independent,FL,947.27,2834.82,0.0701,100.06,1.02
6993,Miles-Lopez Motors,Independent,FL,968.61,1011.73,0.0701,94.59,1.02
6994,Hunter Inc Motors,Franchised,CA,85.0,1955.38,0.0882,66.94,1.08
6995,"Schaefer, Hill and Buckley Motors",Franchised,MS,227.77,1236.88,0.0707,167.01,0.9
6996,Myers PLC Motors,Independent,VA,255.43,1049.0,0.0577,162.98,0.99
6997,Walker-Nguyen Motors,Franchised,WI,334.98,2868.93,0.0543,96.05,0.94
6998,"Porter, Hill and Lee Motors",Independent,KS,205.19,1801.29,0.087,188.02,0.92
6999,Ramirez Ltd Motors,Independent,PA,314.05,1031.15,0.0634,212.43,0.97
7000,Black Ltd Motors,Independent,MA,365.05,1721.24,0.0625,21.01,1.01
7001,"Weaver, Shah and Williams Motors",Franchised,CA,85.0,2198.6,0.0882,68.65,1.08
7002,"Stuart, Williams and Lester Motors",Independent,FL,830.71,2391.22,0.0701,221.35,1.02
7003,"Erickson, Davis and Doyle Motors",Independent,CO,389.72,1795.07,0.0777,173.21,0.98
7004,Cruz-Miller Motors,Independent,AZ,485.95,1644.31,0.084,143.89,0.96
7005,Ortiz PLC Motors,Franchised,PA,440.9,1658.53,0.0634,147.33,0.97
7006,Bullock-Marshall Motors,Franchised,IL,169.45,1014.18,0.0881,156.7,0.99
7007,"Martin, Jones and Combs Motors",Franchised,NC,413.51,2334.44,0.0698,173.72,0.97
7008,"Brown, Greene and Butler Motors",Franchised,CA,85.0,2635.95,0.0882,106.95,1.08
7009,"Moore, Moon and Solis Motors",Independent,FL,707.64,1385.05,0.0701,72.87,1.02
7010,"Davis, Hansen and Kent Motors",Franchised,FL,626.19,1278.63,0.0701,37.98,1.02
7011,"Hicks, Molina and Ross Motors",Franchised,FL,615.49,2345.17,0.0701,133.99,1.02
7012,"Mooney, Hart and Finley Motors",Franchised,LA,155.97,2061.71,0.0955,82.11,0.94
7013,"York, Chambers and Allen Motors",Franchised,NY,488.61,2528.32,0.0852,160.75,1.05
7014,"Scott, Fritz and Daniels Motors",Independent,FL,944.83,1956.14,0.0701,60.31,1.02
7015,Meyer-Ellis Motors,Franchised,NC,472.87,1122.72,0.0698,156.39,0.97
7016,"Edwards, Brooks and Johnson Motors",Independent,CT,311.69,2352.54,0.0635,213.51,1.01
7017,Greene-Hart Motors,Franchised,FL,733.1,2256.26,0.0701,104.6,1.02
7018,Ross-Maddox Motors,Independent,CA,85.0,2938.85,0.0882,168.55,1.08
7019,Thompson-Tate Motors,Franchised,PA,128.08,1252.89,0.0634,34.72,0.97
7020,Wilson LLC Motors,Franchised,AL,496.53,2757.57,0.0924,24.3,0.93
7021,Stanley Group Motors,Franchised,MI,185.33,2052.54,0.06,221.73,0.95
7022,Flores-Weiss Motors,Franchised,CO,428.78,1961.38,0.0777,32.94,0.98
7023,Lane-Torres Motors,Franchised,ID,351.88,2656.94,0.0603,51.89,0.94
7024,"Valencia, Mathews and Frazier Motors",Franchised,MN,265.38,2380.56,0.0749,109.45,0.95
7025,Branch-Collins Motors,Franchised,VA,195.49,1633.73,0.0577,148.26,0.99
7026,"Norris, Davis and Owens Motors",Independent,GA,336.42,2695.23,0.0737,109.08,0.98
7027,"Jones, Powell and White Motors",Franchised,CA,85.0,2673.2,0.0882,50.21,1.08
7028,Johnson LLC Motors,Franchised,RI,412.62,2426.03,0.07,170.51,0.98
7029,White Group Motors,Independent,IL,363.44,1279.82,0.0881,204.44,0.99
7030,Smith-Anderson Motors,Independent,TX,159.67,2610.09,0.082,206.86,0.98
7031,"Marquez, Edwards and Jackson Motors",Franchised,WI,169.92,1922.19,0.0543,73.31,0.94
7032,Willis-Lopez Motors,Independent,NY,438.29,2691.32,0.0852,53.91,1.05
7033,Clark-Nunez Motors,Franchised,VA,174.6,2813.99,0.0577,104.97,0.99
7034,Garcia Inc Motors,Independent,VA,202.91,2367.59,0.0577,77.08,0.99
7035,"Jones, Gonzalez and Harris Motors",Independent,OH,484.57,2533.49,0.0724,169.58,0.96
7036,"Baker, Morgan and Campbell Motors",Franchised,OK,274.0,2744.22,0.0897,201.18,0.91
7037,"Sharp, Barron and Wheeler Motors",Franchised,NY,129.75,1441.57,0.0852,107.35,1.05
7038,Stevens-Griffin Motors,Franchised,OH,109.72,1640.95,0.0724,122.43,0.96
7039,Fletcher-Smith Motors,Independent,NC,134.07,1634.53,0.0698,91.28,0.97
7040,"Abbott, Garza and Jones Motors",Franchised,WI,369.93,2541.85,0.0543,206.52,0.94
7041,Baxter Group Motors,Franchised,MN,379.44,2560.0,0.0749,128.78,0.95
7042,King Group Motors,Franchised,IL,471.63,1343.46,0.0881,93.05,0.99
7043,Maxwell-Barnes Motors,Franchised,TN,139.19,1031.62,0.0955,169.6,0.94
7044,Herrera-Ross Motors,Franchised,TX,481.81,1935.92,0.082,43.83,0.98
7045,"Mckenzie, Sutton and Anderson Motors",Independent,MS,171.43,1790.54,0.0707,24.61,0.9
7046,Knight Inc Motors,Independent,IL,158.3,2017.44,0.0881,34.85,0.99
7047,West-King Motors,Franchised,WA,418.52,2244.98,0.0929,90.66,1.04
7048,Burgess and Sons Motors,Independent,CA,85.0,1936.81,0.0882,66.61,1.08
7049,Turner Group Motors,Franchised,FL,727.69,2203.29,0.0701,93.6,1.02
7050,Sweeney and Sons Motors,Independent,GA,295.55,2527.28,0.0737,33.83,0.98
7051,Larson-Sloan Motors,Franchised,OR,484.67,1509.71,0.0,112.54,0.97
7052,Barnes Inc Motors,Franchised,NC,372.88,1128.78,0.0698,158.46,0.97
7053,Lee-Russell Motors,Independent,MS,495.06,1023.7,0.0707,165.65,0.9
7054,"Thomas, Cook and Johnson Motors",Independent,GA,270.28,1785.89,0.0737,153.85,0.98
7055,Rivera Inc Motors,Franchised,GA,445.14,1206.82,0.0737,94.78,0.98
7056,Smith Ltd Motors,Franchised,TX,322.24,1410.57,0.082,26.28,0.98
7057,"Cooper, Nelson and Adams Motors",Franchised,LA,105.77,1722.99,0.0955,216.03,0.94
7058,Myers Inc Motors,Franchised,FL,516.04,2156.07,0.0701,54.06,1.02
7059,Bowers-Daniels Motors,Franchised,IA,201.1,2022.55,0.0694,65.75,0.93
7060,Watson Group Motors,Franchised,KS,463.65,2598.74,0.087,28.06,0.92
7061,Burns Group Motors,Franchised,NE,288.68,1166.45,0.0697,150.52,0.92
7062,"Clark, Perry and Martin Motors",Independent,NC,191.81,2963.18,0.0698,176.31,0.97
7063,Morgan LLC Motors,Independent,WI,216.24,1298.69,0.0543,20.55,0.94
7064,Patterson-Jenkins Motors,Franchised,AZ,153.49,2234.37,0.084,193.22,0.96
7065,Gibson Ltd Motors,Franchised,TX,320.17,2089.54,0.082,71.94,0.98
7066,"Stokes, King and Thomas Motors",Independent,VA,369.37,2363.76,0.0577,52.83,0.99
7067,Conner-Mcdaniel Motors,Independent,CA,85.0,2524.06,0.0882,62.91,1.08
7068,Long-Galvan Motors,Franchised,GA,258.22,1314.02,0.0737,169.93,0.98
7069,Green PLC Motors,Independent,TX,230.9,1182.75,0.082,165.42,0.98
7070,Obrien Group Motors,Independent,TX,107.33,2770.0,0.082,26.63,0.98
7071,Hall LLC Motors,Independent,PA,145.93,2377.27,0.0634,177.56,0.97
7072,"Gray, Johnson and White Motors",Franchised,OH,384.0,1858.55,0.0724,55.45,0.96
7073,Young-King Motors,Franchised,MA,376.03,1419.61,0.0625,22.2,1.01
7074,Carrillo-Woodard Motors,Independent,CA,85.0,1269.28,0.0882,69.33,1.08
7075,Saunders-Green Motors,Franchised,NC,115.31,1005.64,0.0698,205.4,0.97
7076,Boone Group Motors,Franchised,TX,367.87,2754.31,0.082,151.15,0.98
7077,"Williams, Mcdonald and Evans Motors",Independent,MI,179.0,1661.79,0.06,61.97,0.95
7078,Hinton and Sons Motors,Independent,TN,145.89,2535.04,0.0955,49.02,0.94
7079,Garrett-Anderson Motors,Franchised,MI,482.68,2728.94,0.06,42.93,0.95
7080,Green-Gilbert Motors,Independent,WA,266.22,1442.23,0.0929,106.52,1.04
7081,Montoya-Davis Motors,Independent,PA,459.94,2224.43,0.0634,191.41,0.97
7082,"Hancock, Jackson and Phillips Motors",Independent,AZ,288.5,1018.5,0.084,62.3,0.96
7083,Jones-Torres Motors,Independent,OH,100.57,1556.9,0.0724,71.81,0.96
7084,Wilkinson-Scott Motors,Independent,GA,477.15,1199.18,0.0737,100.15,0.98
7085,"Lawson, Cruz and Hart Motors",Franchised,TN,332.11,1061.26,0.0955,132.05,0.94
7086,"Russell, Smith and Martinez Motors",Independent,CA,85.0,2577.56,0.0882,87.91,1.08
7087,Hernandez and Sons Motors,Independent,TN,110.99,2457.74,0.0955,39.47,0.94
7088,"Mitchell, Munoz and Hill Motors",Franchised,MA,262.89,2160.21,0.0625,104.64,1.01
7089,Morris-King Motors,Franchised,NY,377.32,2172.7,0.0852,80.62,1.05
7090,"Kemp, Oneill and Ramirez Motors",Franchised,CA,85.0,1717.33,0.0882,85.16,1.08
7091,"Mueller, Cole and Strong Motors",Franchised,CA,85.0,2308.39,0.0882,217.69,1.08
7092,"Brown, Griffin and Johnson Motors",Independent,UT,263.18,1197.43,0.0725,167.36,0.95
7093,Cameron-Ross Motors,Independent,MO,178.06,2672.91,0.083,165.21,0.95
7094,Walters-Moore Motors,Franchised,TX,248.99,2392.63,0.082,47.3,0.98
7095,"Ho, Avila and Sanchez Motors",Franchised,PA,417.27,1648.75,0.0634,191.68,0.97
7096,Ruiz-Wright Motors,Independent,VA,177.24,2295.84,0.0577,150.37,0.99
7097,"Gallagher, Kelley and Franklin Motors",Independent,OK,194.0,2480.34,0.0897,215.7,0.91
7098,"Cantu, Gray and Walker Motors",Independent,CA,85.0,1993.89,0.0882,102.94,1.08
7099,"Phillips, Fitzpatrick and Jones Motors",Franchised,FL,969.21,2191.63,0.0701,29.58,1.02
7100,"May, Smith and Martinez Motors",Franchised,OR,142.6,2829.27,0.0,179.14,0.97
7101,Cooper Inc Motors,Independent,CA,85.0,1638.68,0.0882,160.59,1.08
