transaction_id,sale_date,vehicle_id,customer_id,dealership_id,is_new_car,sale_price,total_price,payment_type,loan_id,trade_in_value,dealer_fees,incentive_value
14725,4/15/2022,4254,51896,3468,FALSE,20310.35,9133.83,Cash,0,11904.15,181.96,0
14726,4/15/2022,3894,56063,8000,FALSE,49751.29,54379.23,Loan,12543,0,340.66,0
14727,4/15/2022,2693,65978,10886,FALSE,44706.13,48919.98,Cash,0,0,409.55,0
14728,4/15/2022,1669,40649,17749,FALSE,15594.48,17155.8,Loan,12544,0,126.64,0
14729,4/15/2022,4370,61912,1270,TRUE,46459.53,51929.58,Loan,12545,0,1430.33,0
14730,4/15/2022,1067,65856,1712,FALSE,40018.47,30097.31,Loan,12546,12579.08,85,0
14731,4/15/2022,270,83629,3299,FALSE,66678.66,71506.22,Lease,12547,0,452.29,0
14732,4/16/2022,38,50050,20173,FALSE,32057.94,35008.46,Loan,12548,0,85,0
14733,4/16/2022,2156,68996,4718,FALSE,28025.07,12642.56,Lease,12549,16620,353.92,0
14734,4/16/2022,4417,77891,12097,TRUE,45353.23,38929.51,Lease,12550,11062.96,1639.93,0
14735,4/16/2022,4527,75846,1737,FALSE,25295.07,27601.03,Loan,12551,0,433.54,0
14736,4/16/2022,1108,26831,4831,FALSE,53736.28,58441.16,Loan,12552,0,478.1,0
14737,4/16/2022,1960,29668,10785,FALSE,120505.98,128101.36,Cash,0,0,203.29,0
14738,4/16/2022,2567,70215,10132,FALSE,23698.19,15211.93,Loan,12553,10283.04,714.84,0
14739,4/16/2022,1038,94645,18862,FALSE,49688.67,38918.86,Loan,12554,13172.8,132.75,0
14740,4/16/2022,3791,49153,20989,FALSE,92915.65,67849.11,Loan,12555,28946.32,286.26,0
14741,4/16/2022,3499,64032,10696,FALSE,34048.98,28832.94,Loan,12556,8339.59,445.4,0
14742,4/16/2022,2229,2220,3963,FALSE,61383.1,67078.92,Loan,12557,0,85,1820.9
14743,4/16/2022,486,93629,22355,FALSE,46684.32,51383.45,Loan,12558,0,176.05,0
14744,4/16/2022,1556,5302,4288,FALSE,57330.98,61032.16,Loan,12559,0,336.89,0
14745,4/16/2022,3004,27927,21108,TRUE,58285.33,63693.16,Loan,12560,0,1209.49,1820.9
14746,4/16/2022,3119,32364,7404,TRUE,44733.93,42991.66,Loan,12561,8075.6,2955.4,0
14747,4/16/2022,3168,82690,21956,FALSE,82488.01,61665.4,Lease,12562,25679.57,102.05,0
14748,4/16/2022,1981,91061,8664,FALSE,33747.96,2883.05,Loan,12563,31603.94,481.83,0
14749,4/16/2022,432,487,13567,FALSE,62827.58,68204.3,Loan,12564,0,826.5,0
14750,4/16/2022,4419,27989,20127,TRUE,77895.53,86674.19,Lease,12565,0,2238.15,0
14751,4/16/2022,3276,45109,7735,FALSE,65978.67,71993.47,Loan,12566,0,85,0
14752,4/16/2022,116,78454,21348,FALSE,38795.39,29324.07,Loan,12567,10208.15,196.53,0
14753,4/16/2022,1703,95277,10208,TRUE,132135.93,91458.64,Loan,12568,50212.37,2638.67,0
14754,4/16/2022,518,30665,17090,FALSE,26613.77,28600.23,Loan,12569,0,194.88,0
14755,4/16/2022,4850,40421,21311,FALSE,58799.22,53480.99,Loan,12570,8719.54,184.15,0
14756,4/16/2022,91,94243,22193,FALSE,63242.9,68412.21,Cash,0,0,706.66,0
14757,4/16/2022,3562,94966,4589,FALSE,62419.76,66128.07,Cash,0,0,220.71,0
14758,4/16/2022,2352,54844,3922,FALSE,41265.36,45394.69,Loan,12571,0,433.64,0
14759,4/16/2022,1293,59007,6,FALSE,57008.6,62159.81,Loan,12572,0,423.77,0
14760,4/16/2022,4935,32049,6769,TRUE,56251.62,36717.7,Loan,12573,21189.29,1586.6,0
14761,4/16/2022,517,30069,20383,TRUE,32731.2,5993.7,Cash,0,41556.62,2669.74,0
14762,4/16/2022,1120,16504,11641,FALSE,18161.2,6026.15,Lease,12574,12849.7,167.88,0
14763,4/16/2022,4720,18018,21627,FALSE,44621.56,22711.84,Loan,12575,23945.83,367.3,0
14764,4/17/2022,3527,11614,3191,FALSE,30215.73,18464.04,Lease,12576,13670.44,373.73,0
14765,4/17/2022,3007,95638,13222,FALSE,50250.05,40476,Loan,12577,12861.9,287.32,0
14766,4/17/2022,4324,88977,16462,FALSE,21174.12,12804.99,Loan,12578,9835.89,319.31,0
14767,4/17/2022,1177,9224,12560,FALSE,41024.9,14909.68,Loan,12579,27225.67,220.79,0
14768,4/17/2022,2731,39158,4692,FALSE,101103.91,108038.09,Loan,12580,0,327.34,0
14769,4/17/2022,2935,13527,13982,FALSE,28831.05,17324.61,Loan,12581,13467.8,365.43,0
14770,4/17/2022,257,51998,23802,FALSE,12784.44,14124.58,Cash,0,0,187.35,0
14771,4/17/2022,1981,10744,18197,FALSE,32760.85,35819.64,Loan,12582,0,179.93,0
14772,4/17/2022,804,41022,21651,TRUE,28322.94,32160.26,Loan,12583,0,1124.9,0
14773,4/17/2022,1890,7954,24154,TRUE,169719.68,181512.18,Cash,0,0,1940.1,0
14774,4/17/2022,4661,53339,450,FALSE,44380.58,32110.77,Loan,12584,15100.89,85,0
14775,4/17/2022,3918,49060,24227,FALSE,56067.22,44444.88,Loan,12585,14434.92,378.39,0
14776,4/17/2022,939,92105,1078,FALSE,51207.52,41888.59,Lease,12586,12946.72,345.23,0
14777,4/17/2022,1079,92772,23894,FALSE,15009.06,2158.46,Cash,0,17550.22,212.9,0
14778,4/17/2022,3777,69002,15715,FALSE,22748.34,24977.38,Loan,12587,0,85,0
14779,4/17/2022,3388,75918,11893,TRUE,125897.15,129400.2,Cash,0,7814.82,1480.23,0
14780,4/17/2022,775,38219,7972,TRUE,84274.14,94389.9,Loan,12588,0,1990.57,0
14781,4/17/2022,3865,15178,9017,TRUE,29296.55,4407.2,Cash,0,26960.21,1770.56,1820.9
14782,4/17/2022,3561,61912,2894,TRUE,53520.17,62002.99,Loan,12589,0,3188.56,0
14783,4/17/2022,3857,80077,8118,FALSE,81886.11,66482.33,Cash,0,20503.82,701.62,0
14784,4/17/2022,4851,69156,5191,FALSE,44471.27,29906.02,Lease,12590,16881.3,443.99,1820.9
14785,4/17/2022,3922,17221,5819,FALSE,20392.13,22345.77,Loan,12591,0,425.66,1820.9
14786,4/17/2022,3019,84382,9116,FALSE,53513.81,13917.21,Loan,12592,40815.5,215.58,0
14787,4/17/2022,1364,90091,2108,FALSE,33136.88,36553.51,Cash,0,0,489.66,0
14788,4/17/2022,4259,52503,23794,FALSE,29910.41,27864.64,Loan,12593,3838.97,195.54,0
14789,4/17/2022,3286,80054,9915,FALSE,47322.39,42775.53,Cash,0,7742.55,252.36,0
14790,4/17/2022,4732,90114,11995,TRUE,105758.06,111719.08,Cash,0,0,1241.13,0
14791,4/17/2022,2927,34965,8268,FALSE,70613.48,75446.2,Loan,12594,0,292.15,0
14792,4/17/2022,3465,91673,9702,FALSE,80847.66,75372.51,Loan,12595,11058.36,627.06,0
14793,4/17/2022,1621,75114,15888,FALSE,43091.69,24192.14,Loan,12596,20802.21,315.95,0
14794,4/17/2022,1165,93994,12662,FALSE,37009.02,13858.99,Loan,12597,51358.88,401.22,1820.9
14795,4/17/2022,4464,1631,5211,TRUE,143685.27,144069.44,Loan,12598,11559.98,2696.43,0
14796,4/17/2022,242,18344,11051,FALSE,80592.98,87852.76,Lease,12599,0,85,0
14797,4/17/2022,51,79334,12853,TRUE,58533.91,48146.8,Loan,12600,15151.71,1884.06,0
14798,4/18/2022,1453,38033,14818,FALSE,13810.14,5459.71,Loan,12601,9130.12,439.5,0
14799,4/18/2022,3460,91645,5374,FALSE,68875.43,61917.22,Loan,12602,11594.35,150.04,0
14800,4/18/2022,1724,42553,24277,FALSE,21973.58,4843.63,Loan,12603,17817.16,222.07,0
14801,4/18/2022,1068,5727,5143,FALSE,38069.98,40801.77,Loan,12604,0,391.41,0
14802,4/18/2022,3239,2465,21877,TRUE,48851.11,55956.52,Cash,0,0,2910.48,0
14803,4/18/2022,2895,50313,21715,FALSE,37493.77,40792.33,Loan,12605,0,311.98,0
14804,4/18/2022,2902,30019,20962,FALSE,38326.96,14222.04,Lease,12606,25755.99,428.91,0
14805,4/18/2022,2986,82954,16528,FALSE,46847.95,51207.36,Loan,12607,0,388.72,0
14806,4/18/2022,3526,88543,15911,TRUE,72288.04,67636.16,Loan,12608,10668.43,1533.91,0
14807,4/18/2022,3536,77664,21835,TRUE,58341.87,66479.14,Loan,12609,0,3161.39,0
14808,4/18/2022,1298,9121,11544,TRUE,24079.18,15489.4,Loan,12610,11588.61,1977.72,0
14809,4/18/2022,363,89771,6065,TRUE,77566.06,85414.35,Loan,12611,0,2258.95,1820.9
14810,4/18/2022,1205,48652,14241,FALSE,28167.98,23581.3,Loan,12612,6919.11,140.45,0
14811,4/18/2022,2084,88427,19476,TRUE,70466.35,79541.83,Loan,12613,0,2741.58,0
14812,4/18/2022,122,94356,18434,TRUE,80311.87,70903.55,Loan,12614,17797.89,3062.16,0
14813,4/18/2022,956,35375,23411,FALSE,115756.79,112415.41,Lease,12615,12431.04,415.29,0
14814,4/18/2022,2981,98689,669,FALSE,76609.81,82629.12,Loan,12616,0,550.23,0
14815,4/18/2022,814,79533,24648,TRUE,75207.1,84408.39,Cash,0,0,2838.69,0
14816,4/18/2022,3680,94207,24471,FALSE,29502.5,2469.01,Loan,12617,27420.64,203.25,0
14817,4/18/2022,1686,39021,4677,FALSE,25759.42,14588.06,Loan,12618,12621.98,85,0
14818,4/18/2022,4465,41269,21501,TRUE,42934.79,48608.87,Loan,12619,0,1940.55,0
14819,4/18/2022,2368,43016,6911,FALSE,56821.44,53879.08,Cash,0,7625.17,254.99,0
14820,4/18/2022,559,96654,1770,TRUE,46438.5,53834.4,Loan,12620,0,3193.94,0
14821,4/18/2022,2878,31574,8352,FALSE,80342.89,87711.53,Lease,12621,0,85,0
14822,4/18/2022,1394,44903,21370,FALSE,28178.88,31045.8,Loan,12622,0,374.99,0
14823,4/18/2022,1609,81911,19327,FALSE,47186.21,51492.13,Cash,0,0,85,0
14824,4/18/2022,4391,61141,15712,FALSE,23502.68,25541.66,Lease,12623,0,334.05,0
14825,4/19/2022,2091,49568,8657,FALSE,37035.25,38570.26,Loan,12624,1209.25,145.61,0
14826,4/19/2022,1054,57182,16688,FALSE,26516.08,28411.03,Loan,12625,0,188.22,0
14827,4/19/2022,2265,74780,2145,FALSE,21584.78,23603.64,Lease,12626,0,209.46,0
14828,4/19/2022,1916,42132,7860,FALSE,86869.43,93533.9,Loan,12627,0,510.86,0
14829,4/19/2022,1820,24715,9432,FALSE,27183.68,29965.11,Loan,12628,0,726.34,0
14830,4/19/2022,4378,66610,8411,FALSE,49435.11,46385.68,Loan,12629,6712.26,454.4,0
14831,4/19/2022,4697,16674,21396,FALSE,65279.69,71088.43,Loan,12630,0,409.02,0
14832,4/19/2022,3511,80456,10369,FALSE,24580.39,26421.76,Loan,12631,0,397.82,0
14833,4/19/2022,3750,13081,22333,TRUE,35815.46,40592.93,Cash,0,0,1597.23,0
14834,4/19/2022,4189,19433,13775,FALSE,49206.85,49574.19,Loan,12632,0,276.26,0
14835,4/19/2022,3548,46682,7435,FALSE,71257.45,77805.06,Loan,12633,0,85,0
14836,4/19/2022,4403,40780,2526,TRUE,54833.5,43213.33,Cash,0,17811.4,3002.97,0
14837,4/19/2022,4811,69368,13716,TRUE,80188.55,75107.29,Loan,12634,12622.09,2772.53,0
14838,4/19/2022,4714,30256,1735,FALSE,58606.14,63924.01,Loan,12635,0,395.51,0
14839,4/19/2022,2923,1575,17641,FALSE,69982.52,64724.71,Loan,12636,10733.22,337.71,0
14840,4/19/2022,3296,683,15755,FALSE,23253.13,25445.58,Cash,0,0,147.78,0
14841,4/19/2022,1264,19740,3382,FALSE,11401.1,12811.66,Loan,12637,0,415.09,0
14842,4/19/2022,2060,49170,18649,FALSE,42816.38,37517.82,Loan,12638,8568.01,418.34,0
14843,4/19/2022,674,84464,20370,TRUE,56116.82,45307.17,Loan,12639,16263.51,2857.47,0
14844,4/19/2022,2016,21884,24661,FALSE,108764.25,115516.95,Cash,0,0,415.55,0
14845,4/19/2022,1189,41281,20998,FALSE,33741,7204.08,Loan,12640,27409.51,202.68,0
14846,4/19/2022,2312,95038,9187,FALSE,52557.18,41027.32,Cash,0,15246.44,148.15,0
14847,4/19/2022,4787,62883,22506,TRUE,45911.53,51091.54,Lease,12641,0,2224.41,0
14848,4/20/2022,2045,41172,9564,FALSE,28912.87,15434.11,Lease,12642,44735.88,347.32,0
14849,4/20/2022,4117,27054,13298,FALSE,52246.18,48585.35,Loan,12643,8286.64,317.52,0
14850,4/20/2022,423,68312,16770,FALSE,51237.96,54632.63,Lease,12644,0,271.53,0
14851,4/20/2022,3258,35097,10875,FALSE,53364.72,58379.27,Loan,12645,0,316.96,1820.9
14852,4/20/2022,3895,23150,12631,FALSE,109099.89,117488.27,Loan,12646,0,252.15,0
14853,4/20/2022,116,51072,2317,FALSE,38738.61,42548.84,Loan,12647,0,349.85,0
14854,4/20/2022,4489,63556,3473,FALSE,146605.29,156060.12,Loan,12648,0,253.31,0
14855,4/20/2022,2191,59158,2957,FALSE,59149.72,57601.42,Loan,12649,6867.46,324.73,0
14856,4/20/2022,4906,97022,2560,FALSE,22726.05,3308.44,Cash,0,19838.14,132.24,0
14857,4/20/2022,4476,1215,4467,TRUE,37141.13,23699.2,Loan,12650,16530.18,1199.78,0
14858,4/20/2022,107,70336,22369,FALSE,23047.62,3071.83,Lease,12651,20341.62,228.45,0
14859,4/20/2022,4773,42352,9685,FALSE,39495.59,42256.04,Loan,12652,0,214.65,0
14860,4/20/2022,4106,56417,6212,TRUE,162645.02,106994.14,Loan,12653,65167.04,1453.03,0
14861,4/20/2022,1452,47181,13287,FALSE,111835.53,101214.67,Loan,12654,11045.62,385.61,0
14862,4/20/2022,1939,69916,10861,FALSE,52268.91,56263.59,Loan,12655,0,420.85,0
14863,4/20/2022,2601,18037,1186,FALSE,45538.93,49269.24,Loan,12656,0,361.11,0
14864,4/20/2022,3344,64827,14876,FALSE,26041.25,15290.46,Loan,12657,11922.75,267.64,0
14865,4/20/2022,1170,44796,5887,FALSE,43698.67,46665.1,Loan,12658,0,280.87,0
14866,4/20/2022,3587,82342,14686,TRUE,44416.93,36208.2,Loan,12659,12838.34,1833.7,0
14867,4/20/2022,2472,23393,9432,FALSE,33411.17,14589.68,Loan,12660,20595.7,726.34,0
14868,4/20/2022,3059,6026,18887,TRUE,99340.87,108943.87,Loan,12661,0,3236.62,0
14869,4/20/2022,273,13183,11972,FALSE,97261.51,94092.09,Loan,12662,10788,103.38,0
14870,4/21/2022,2138,95471,8237,FALSE,53558.56,58325.62,Loan,12663,0,125.25,0
14871,4/21/2022,4319,68333,20653,TRUE,78109.08,80378.57,Loan,12664,5039.28,2508,0
14872,4/21/2022,394,41709,3664,TRUE,62623.68,48033.14,Loan,12665,20846.38,2498.81,0
14873,4/21/2022,4011,53466,18742,FALSE,21013.84,4814.37,Loan,12666,16726.59,213.79,0
14874,4/21/2022,3964,28162,14320,FALSE,52443.63,55240.55,Lease,12667,1865.85,85,0
14875,4/21/2022,1030,49626,20705,FALSE,52607.73,57940.78,Loan,12668,0,326.62,0
14876,4/21/2022,88,9092,3537,FALSE,129031.58,139114.2,Loan,12669,0,861.27,0
14877,4/21/2022,1530,50097,12390,FALSE,17914.39,19906.44,Lease,12670,0,554.53,0
14878,4/21/2022,4029,88130,1661,TRUE,64122.53,71011.07,Loan,12671,0,3036.01,0
14879,4/21/2022,4494,31995,13214,FALSE,49911.13,26489.8,Cash,0,25688.74,368.65,0
14880,4/21/2022,2447,6076,21522,FALSE,31472.87,4761.7,Loan,12672,27041.57,112.42,0
14881,4/21/2022,496,23182,23050,TRUE,114192.22,108569.83,Loan,12673,14532,1804.45,0
14882,4/21/2022,563,48274,20514,FALSE,20386.31,22885.53,Loan,12674,0,372.14,0
14883,4/21/2022,1365,85506,15455,FALSE,33458.74,27315.95,Loan,12675,8994.54,978.92,0
14884,4/21/2022,2988,49113,24291,FALSE,66213.61,71358.93,Loan,12676,0,126.76,0
14885,4/21/2022,3531,47569,9818,TRUE,55243.61,49596.77,Cash,0,12119.52,3162.69,0
14886,4/21/2022,3368,55502,24558,FALSE,58579.61,63109.98,Loan,12677,0,240.13,0
14887,4/21/2022,633,9572,8584,FALSE,25760.01,28293.3,Loan,12678,0,602.01,0
14888,4/21/2022,3340,23582,23419,TRUE,34154.28,28781.21,Loan,12679,9788.15,2595.78,0
14889,4/21/2022,1388,36163,13760,FALSE,60159.18,65178.8,Lease,12680,0,416.18,0
14890,4/21/2022,3755,72740,21038,TRUE,64028.67,71298.16,Loan,12681,0,2583.43,0
14891,4/21/2022,819,55915,22832,FALSE,33169.47,18579.79,Loan,12682,16550.9,406.64,0
14892,4/21/2022,2991,512,21412,FALSE,24802.51,26797.61,Lease,12683,0,286.61,0
14893,4/22/2022,3515,48613,8678,FALSE,50502.37,36336.19,Lease,12684,16641.5,298.63,0
14894,4/22/2022,4154,89758,6741,TRUE,79864.45,72891.5,Loan,12685,14868.02,2544.04,0
14895,4/22/2022,2286,84873,4589,FALSE,34027.62,33826.11,Loan,12686,2246.16,220.71,0
14896,4/22/2022,1826,48787,24563,FALSE,35750.55,31921.79,Loan,12687,6899.32,437.22,0
14897,4/22/2022,1424,70853,16217,FALSE,35523,7368.76,Loan,12688,29024.32,311.41,0
14898,4/22/2022,2429,34054,12320,FALSE,24679.58,25175.89,Loan,12689,0,335.52,0
14899,4/22/2022,2341,97169,22457,TRUE,100418.55,57041.34,Cash,0,50003.17,2145.88,0
14900,4/22/2022,304,82020,372,FALSE,35660.61,38946.76,Loan,12690,0,85,0
14901,4/22/2022,115,45582,8240,TRUE,47756.13,54641.61,Loan,12691,0,2847.38,0
14902,4/22/2022,2961,55341,4670,FALSE,53044.7,57720.48,Loan,12692,0,117.1,0
14903,4/22/2022,2899,44448,7236,FALSE,26143.92,28622.41,Cash,0,0,405.04,0
14904,4/22/2022,2214,69215,9273,FALSE,38926.12,28234.44,Lease,12693,12460.55,174.54,1820.9
14905,4/22/2022,3496,33258,13373,FALSE,77470.62,37480.74,Loan,12694,43272.56,85,0
14906,4/22/2022,1437,76963,9766,FALSE,59204.84,64446.63,Loan,12695,0,868.16,0
14907,4/22/2022,4133,24735,21379,TRUE,67767.89,76584.93,Loan,12696,0,2165.45,0
14908,4/22/2022,2073,9721,23600,FALSE,55721.98,57440.09,Loan,12697,2123.97,403.72,0
14909,4/22/2022,3113,41064,14197,FALSE,18766.89,8568.2,Loan,12698,27766.66,295.75,0
14910,4/22/2022,66,87980,2070,FALSE,55795.07,60004.78,Loan,12699,0,476.59,0
14911,4/22/2022,1084,11809,11892,FALSE,113540.36,123819.53,Loan,12700,0,85,0
14912,4/22/2022,2856,98151,3949,TRUE,44028.23,49257.04,Loan,12701,0,1535.45,0
14913,4/22/2022,4598,38864,24563,FALSE,40084.47,19909.44,Loan,12702,22302.49,437.22,0
14914,4/22/2022,3533,26301,4383,FALSE,31470.84,20687.08,Loan,12703,12598.83,483.08,0
14915,4/22/2022,2278,35276,6695,TRUE,34640.6,39742.3,Loan,12704,0,3001.34,0
14916,4/22/2022,3997,92984,22783,TRUE,56282.18,62645.38,Loan,12705,0,1365.61,0
14917,4/23/2022,4373,60829,12394,FALSE,56042.22,29344.42,Loan,12706,28687.44,178.43,0
14918,4/23/2022,317,17996,24449,FALSE,31227.67,34230.36,Loan,12707,0,250.63,0
14919,4/23/2022,568,21789,17411,FALSE,40325.37,44192.39,Loan,12708,0,988.12,0
14920,4/23/2022,546,41863,20997,FALSE,38719.65,42098.47,Lease,12709,0,331.89,0
14921,4/23/2022,501,73131,492,TRUE,35924.97,32697.54,Loan,12710,7911.34,2790.92,0
14922,4/23/2022,2317,59353,20245,FALSE,29630.1,31909.95,Lease,12711,0,368.22,0
14923,4/23/2022,194,32879,3183,FALSE,22863.1,25352.34,Lease,12712,0,480.17,0
14924,4/23/2022,3181,23143,20370,FALSE,38409.98,19591.01,Loan,12713,20214.82,172.58,0
14925,4/23/2022,2073,66226,4771,FALSE,73121.95,37687.03,Cash,0,38755.69,85,0
14926,4/23/2022,3486,94101,6717,TRUE,65440.55,46559.57,Loan,12714,25544.68,2929.34,0
14927,4/23/2022,1653,42968,24921,FALSE,93737.59,82942.87,Loan,12715,16747.92,348.69,1820.9
14928,4/23/2022,3567,85785,24206,FALSE,138669.35,145897.3,Loan,12716,1737.26,377.36,0
14929,4/23/2022,4288,58702,3120,FALSE,38827.44,9813.96,Lease,12717,30598.81,865.19,0
14930,4/23/2022,4174,70681,22567,FALSE,48313.39,52769.24,Lease,12718,0,85,0
14931,4/23/2022,1436,10034,24213,FALSE,87741.17,78620.58,Loan,12719,16425.13,487.86,0
14932,4/23/2022,4281,33051,22693,FALSE,64403.12,69692.61,Loan,12720,0,342.15,0
14933,4/23/2022,4404,66500,9938,FALSE,118709.96,117094.2,Loan,12721,8163.54,337.42,0
14934,4/23/2022,2647,38936,10836,FALSE,23849.54,25509.5,Loan,12722,0,260.37,0
14935,4/23/2022,1502,82692,4730,FALSE,53478.95,32086.08,Loan,12723,24209.46,277.74,0
14936,4/23/2022,3886,17011,2461,FALSE,43396.47,46437.81,Loan,12724,0,282.09,0
14937,4/23/2022,1695,57323,22320,FALSE,44089.9,47966.87,Loan,12725,0,699.12,0
14938,4/23/2022,3013,27935,11551,FALSE,46323.12,7664.12,Loan,12726,39608.98,202.9,0
14939,4/23/2022,3390,78875,22583,TRUE,68039.9,76540.45,Loan,12727,0,2393.06,0
14940,4/23/2022,683,66526,4337,FALSE,65926.5,69987.83,Loan,12728,0,133.33,0
14941,4/23/2022,599,65068,8366,TRUE,44985.07,46205.39,Lease,12729,5002.34,2454.01,0
14942,4/23/2022,3362,10199,2953,FALSE,56742.26,60347.12,Loan,12730,0,123.73,0
14943,4/23/2022,4659,49861,15091,FALSE,43262.21,28250.01,Loan,12731,17396.94,532.58,0
14944,4/23/2022,2054,56397,15472,FALSE,25001.34,27641.27,Loan,12732,0,460.24,0
14945,4/23/2022,913,31842,5777,FALSE,58082.67,40970.77,Lease,12733,19994.93,464.42,0
14946,4/23/2022,2560,40682,13912,FALSE,58047.97,20771.69,Lease,12734,39032.6,159.11,0
14947,4/23/2022,2122,2898,24378,TRUE,41455.5,46842.49,Loan,12735,0,2329.96,0
14948,4/23/2022,4036,87793,4244,FALSE,30471.83,18689.85,Loan,12736,13639.57,416.94,0
14949,4/24/2022,4370,6628,3300,TRUE,41644.55,47884.1,Cash,0,0,2057.9,0
14950,4/24/2022,413,71844,6115,FALSE,109997.97,110314.88,Loan,12737,8831.29,480.89,0
14951,4/24/2022,1636,44980,20843,FALSE,27309.55,8146.76,Loan,12738,20120.26,255.98,0
14952,4/24/2022,4947,92977,17286,FALSE,28262.49,30629.12,Cash,0,0,213.07,0
14953,4/24/2022,3771,47114,21484,FALSE,25941.6,7040.99,Loan,12739,19579.78,205.76,0
14954,4/24/2022,1339,84198,4622,TRUE,82945.21,76582.16,Cash,0,14953.77,2824.46,0
14955,4/24/2022,4808,71343,23847,FALSE,65286.97,61367.29,Loan,12740,9081.49,168.01,0
14956,4/24/2022,2486,75605,4682,FALSE,52871.23,57243.87,Loan,12741,0,566.78,0
14957,4/24/2022,2684,89288,17310,FALSE,53362.97,58143.2,Loan,12742,0,129.48,0
14958,4/24/2022,4581,50912,10377,FALSE,30803.45,14246.58,Loan,12743,18189.21,456.76,0
14959,4/24/2022,1559,31294,14668,TRUE,46726.32,52419.98,Loan,12744,0,2777.99,0
14960,4/24/2022,3552,30532,16134,FALSE,25183.89,27584.05,Loan,12745,0,85,0
14961,4/24/2022,431,71005,1310,FALSE,61358.67,67659.43,Loan,12746,0,349.18,0
14962,4/24/2022,1304,20630,20746,FALSE,93935.14,100841.38,Loan,12747,0,218.07,0
14963,4/24/2022,3898,40726,3075,FALSE,67397.15,71846.91,Loan,12748,0,352.21,0
14964,4/24/2022,4850,72938,17076,FALSE,68599.91,74138.18,Lease,12749,0,529.99,0
14965,4/24/2022,3587,89454,7425,TRUE,44441.69,23159.91,Loan,12750,25368.8,2596.09,0
14966,4/24/2022,4757,71276,527,TRUE,79697.58,88056.31,Loan,12751,0,1240.06,0
14967,4/24/2022,2635,30240,17238,FALSE,52273.23,37092.44,Lease,12752,18406.36,151.32,0
14968,4/24/2022,619,45813,5021,FALSE,32001.7,34196.03,Loan,12753,0,367.48,0
14969,4/24/2022,4649,73140,13014,FALSE,45133.88,49121.02,Loan,12754,0,189.11,0
14970,4/24/2022,3688,79555,16275,FALSE,27963.55,30439.47,Loan,12755,0,354.54,0
14971,4/24/2022,2109,77594,17129,TRUE,79962.14,78910.58,Loan,12756,9000.35,1621.27,0
14972,4/24/2022,128,83779,20073,FALSE,45210.97,48831.3,Loan,12757,0,235.73,0
14973,4/24/2022,1432,18746,12718,TRUE,46503.38,18221.26,Loan,12758,32271.27,2564.22,0
14974,4/24/2022,2267,66860,21613,FALSE,19216.99,21122.19,Loan,12759,0,85,1820.9
14975,4/24/2022,2050,88366,24585,FALSE,75630.75,61039.96,Loan,12760,19494.34,925.99,0
14976,4/24/2022,2604,77046,12136,FALSE,56742.79,32836.74,Lease,12761,26152.58,246.75,1820.9
14977,4/24/2022,4187,43327,425,FALSE,44278.89,48483.09,Loan,12762,0,85,0
14978,4/24/2022,4484,43524,21152,FALSE,43694.9,46946.51,Loan,12763,0,134.91,0
14979,4/24/2022,3100,87958,22074,FALSE,94048.28,102556.18,Cash,0,0,85,0
14980,4/24/2022,1540,75420,1230,FALSE,37453.7,41191.85,Loan,12764,0,265.62,0
14981,4/24/2022,1788,2600,7819,FALSE,41928.23,31495.94,Lease,12765,13323.62,269.6,0
14982,4/24/2022,701,55446,19486,FALSE,21449.74,23685.87,Cash,0,0,371.14,0
14983,4/25/2022,8,75946,2226,TRUE,68316.74,76758.45,Lease,12766,0,3331.32,0
14984,4/25/2022,1998,44868,4793,TRUE,44320.39,49455.16,Lease,12767,0,1158.29,0
14985,4/25/2022,2517,87794,8337,FALSE,23711.44,17086.27,Loan,12768,8204.14,440.61,0
14986,4/25/2022,445,80172,12579,FALSE,45661.56,48275.31,Loan,12769,1613.67,236.63,0
14987,4/25/2022,4414,97750,20634,FALSE,74414.15,68973.61,Loan,12770,9787.62,495.27,0
14988,4/25/2022,41,24144,21057,TRUE,31502.19,25270.16,Cash,0,9271.21,1520.33,0
14989,4/25/2022,4368,74891,20931,TRUE,31532.82,35216.99,Loan,12771,0,1684.77,0
14990,4/25/2022,809,95740,22345,FALSE,94142.54,101576.73,Lease,12772,0,799.71,0
14991,4/25/2022,1710,92564,5221,FALSE,131199.27,142756.26,Loan,12773,0,164.13,0
14992,4/25/2022,2329,87325,22608,FALSE,28387.87,29218.89,Loan,12774,0,219.14,0
14993,4/25/2022,1493,67205,297,FALSE,48185.86,44095,Loan,12775,7832.38,267.93,0
14994,4/25/2022,760,16514,20159,FALSE,43812.28,47878.68,Lease,12776,0,959.7,0
14995,4/25/2022,3246,14655,12064,FALSE,53282.35,49023.91,Loan,12777,8785.72,125.74,0
14996,4/25/2022,3499,43984,8341,FALSE,35380.99,38622.44,Loan,12778,0,307.15,0
14997,4/25/2022,3516,93172,3245,FALSE,76764.04,83732.83,Loan,12779,0,477.16,0
14998,4/25/2022,4460,31676,1701,FALSE,15360.44,16628.97,Cash,0,0,393.73,0
14999,4/25/2022,3112,98760,21065,FALSE,56706.06,54056.83,Loan,12780,5998.54,401.02,0
15000,4/25/2022,46,11660,336,FALSE,52318.04,35222.97,Cash,0,20179.96,85,0
