loan_id,transaction_id,loan_amount,down_payment,loan_term_months,loan_interest_rate,monthly_payment,loan_type
6839,8038,63614.38,8391.86,72,0.0747,411.18,Lease
6840,8039,53333.95,16507.5,36,0.0297,1550.31,Purchase Loan
6841,8040,22292.79,2004.9,36,0.0297,648.01,Purchase Loan
6842,8041,38655.47,7893.78,72,0.0698,658.67,Purchase Loan
6843,8043,7950.48,4040.6,72,0.0698,135.47,Purchase Loan
6844,8044,64600.46,6720.61,60,0.0448,675.11,Lease
6845,8045,90549.89,15424.54,72,0.0698,1542.92,Purchase Loan
6846,8046,33275.2,8958.98,72,0.0898,599.47,Purchase Loan
6847,8047,20208.16,10908.73,60,0.0298,362.93,Purchase Loan
6848,8048,72131.2,7855.88,60,0.0298,1295.46,Purchase Loan
6849,8050,118335.98,7311.86,84,0.0298,1562.54,Purchase Loan
6850,8051,44626.67,5769.38,48,0.0348,997.28,Purchase Loan
6851,8052,43525.99,5599.72,60,0.0198,762.53,Purchase Loan
6852,8053,5453.79,6078.26,36,0.0898,173.38,Purchase Loan
6853,8054,74640.02,11820.91,84,0.0348,1002.47,Purchase Loan
6854,8055,79786.77,13077,48,0.0348,1783,Purchase Loan
6855,8056,26328.91,2206.99,48,0.0348,588.37,Purchase Loan
6856,8059,41874.45,7013.12,72,0.0448,664.33,Purchase Loan
6857,8061,58610.61,8378.85,72,0.0348,903.15,Purchase Loan
6858,8062,110014.88,6399.95,72,0.0448,693.76,Lease
6859,8063,33344.03,2886.89,84,0.0448,463.18,Purchase Loan
6860,8064,22642.56,3343.05,72,0.0448,359.22,Purchase Loan
6861,8065,40600.9,5698.28,72,0.0348,625.63,Purchase Loan
6862,8066,21364.86,4852.01,60,0.0348,388.47,Purchase Loan
6863,8067,80613.43,14508.18,60,0.0548,1539.07,Purchase Loan
6864,8068,108139.36,16355.49,60,0.0898,2243.75,Purchase Loan
6865,8069,50008.92,9929.34,72,0.0298,759.37,Purchase Loan
6866,8070,29438.89,6126.53,72,0.0198,383.94,Lease
6867,8071,36512.9,7793.73,60,0.0698,722.65,Purchase Loan
6868,8072,38675.31,3137.44,72,0.0698,659,Purchase Loan
6869,8073,34217.25,3430.67,72,0.0348,287.32,Lease
6870,8074,44408.65,15296.03,60,0.0298,797.57,Purchase Loan
6871,8077,8635.12,9762.72,60,0.0548,443.34,Lease
6872,8078,27272.11,3821.48,60,0.0298,489.8,Purchase Loan
6873,8079,31988.58,2402.36,72,0.0448,249.38,Lease
6874,8080,100043.2,17047.79,72,0.0448,1587.17,Purchase Loan
6875,8081,168035.42,28751.77,36,0.0898,5341.92,Purchase Loan
6876,8082,33552.24,3887.58,72,0.0298,509.48,Purchase Loan
6877,8083,95528.85,10136.89,60,0.0548,1006.98,Lease
6878,8086,76349.26,18923.7,60,0.0748,1529.16,Purchase Loan
6879,8087,43205.19,2640.05,36,0.0348,1265.62,Purchase Loan
6880,8088,12315.55,4886.7,72,0.0448,195.38,Purchase Loan
6881,8089,14827.16,6022.31,84,0.0198,189.17,Purchase Loan
6882,8090,31518.91,2975.91,72,0.0348,485.69,Purchase Loan
6883,8091,69141.95,13214.13,60,0.0198,1211.3,Purchase Loan
6884,8092,18810.34,3461.88,36,0.0698,335.75,Lease
6885,8094,18291.92,2349.68,72,0.0698,311.68,Purchase Loan
6886,8095,12800.69,2648.87,48,0.0348,286.06,Purchase Loan
6887,8096,4415.1,3473.73,48,0.0698,105.68,Purchase Loan
6888,8098,39906.69,2256.02,60,0.0298,716.72,Purchase Loan
6889,8099,69906.87,5229.86,72,0.0348,1077.22,Purchase Loan
6890,8101,28225.06,5629.59,72,0.0348,434.93,Purchase Loan
6891,8102,36034.18,7561.76,36,0.0698,1112.3,Purchase Loan
6892,8103,30686.77,6250.81,72,0.0298,465.97,Purchase Loan
6893,8104,37815.15,7632.88,72,0.0348,582.71,Purchase Loan
6894,8105,32783.51,4276.15,60,0.0448,610.89,Purchase Loan
6895,8106,65850.87,11918.25,72,0.0298,999.93,Purchase Loan
6896,8107,30251.4,3118.08,72,0.0298,459.36,Purchase Loan
6897,8108,46260.1,9566.69,72,0.0348,712.84,Purchase Loan
6898,8109,43023.8,16973.1,60,0.0298,772.7,Purchase Loan
6899,8112,66209.8,8955.21,72,0.0298,1005.38,Purchase Loan
6900,8113,32113.33,2133.76,84,0.0898,177.03,Lease
6901,8114,24468.34,3128.68,60,0.0148,423.33,Purchase Loan
6902,8115,43227.51,10069.32,72,0.0198,637.25,Purchase Loan
6903,8116,20528.07,4476.94,72,0.0348,316.32,Purchase Loan
6904,8117,62546.1,5617.38,60,0.0348,551.14,Lease
6905,8118,93984.47,7276.55,60,0.0348,1708.9,Purchase Loan
6906,8119,131309.65,16007.64,72,0.0198,1935.72,Purchase Loan
6907,8120,76053.86,16945.24,72,0.0348,1171.94,Purchase Loan
6908,8121,42708.99,6821.53,72,0.0298,648.52,Purchase Loan
6909,8122,13338.34,9469.75,72,0.0198,332.06,Lease
6910,8123,28218.08,3845.09,60,0.0448,525.81,Purchase Loan
6911,8124,77116.43,11371.01,48,0.0548,1792.75,Purchase Loan
6912,8126,33030.37,5317.1,60,0.0198,578.66,Purchase Loan
6913,8127,23477.58,3830.8,48,0.0698,561.98,Purchase Loan
6914,8128,6138.18,3780.51,84,0.0898,98.7,Purchase Loan
6915,8129,34202.64,6179.97,72,0.0348,527.04,Purchase Loan
6916,8130,27326.93,7235.34,72,0.0548,446.21,Purchase Loan
6917,8131,18163.19,4222.7,72,0.0898,327.22,Purchase Loan
6918,8132,32558.94,7288.19,60,0.0748,652.1,Purchase Loan
6919,8133,38982.38,5488.9,84,0.0298,514.73,Purchase Loan
6920,8134,20058.84,7305.84,72,0.0298,304.59,Purchase Loan
6921,8135,12041.7,3435.35,60,0.0348,218.95,Purchase Loan
6922,8136,35297.93,5506.01,72,0.0298,535.99,Purchase Loan
6923,8137,25448.28,3929.03,72,0.0448,403.73,Purchase Loan
6924,8138,78537.14,9819.14,72,0.0448,1245.98,Purchase Loan
6925,8139,21548.06,1182.77,72,0.0698,161.07,Lease
6926,8140,20229.72,3075.85,48,0.0898,273.89,Lease
6927,8141,25359.61,6393.07,84,0.0548,242.05,Lease
6928,8143,51367.01,14799.73,72,0.0548,838.75,Purchase Loan
6929,8144,26175.98,4568.55,84,0.0348,211.74,Lease
6930,8146,20714.55,2832.46,72,0.0298,314.54,Purchase Loan
6931,8147,4873.4,974.45,48,0.0448,111.09,Purchase Loan
6932,8148,96087.68,10995.68,84,0.0298,1268.77,Purchase Loan
6933,8149,15652.54,1586.03,72,0.0449,248.4,Purchase Loan
6934,8150,107597.1,17422.73,60,0.0299,1932.9,Purchase Loan
6935,8151,61750.54,7552.42,72,0.0349,951.82,Purchase Loan
6936,8153,34915.04,12883.63,60,0.0699,691.2,Purchase Loan
6937,8155,39708.25,5575.16,60,0.0449,740.1,Purchase Loan
6938,8157,59730.28,3221.65,84,0.0899,435.49,Lease
6939,8159,74699.35,12066.31,60,0.0549,1426.5,Purchase Loan
6940,8160,22155,2025.33,60,0.0449,162.58,Lease
6941,8161,57412.44,8997.58,48,0.0349,1283.26,Purchase Loan
6942,8163,74968.86,6340.29,60,0.0899,1555.87,Purchase Loan
6943,8164,2208.61,5570.63,84,0.0349,29.67,Purchase Loan
6944,8165,23431.16,3708.67,72,0.0349,361.17,Purchase Loan
6945,8166,73231.12,17484.26,72,0.0199,1079.87,Purchase Loan
6946,8167,154228.11,15982.03,60,0.0299,2770.59,Purchase Loan
6947,8168,25566.75,3227.97,84,0.0299,337.71,Purchase Loan
6948,8170,34101.26,7152.66,48,0.0299,754.66,Purchase Loan
6949,8171,68819.47,6954.9,72,0.0149,999.78,Purchase Loan
6950,8172,42592.31,10449.39,84,0.0549,611.85,Purchase Loan
6951,8173,4300.9,1658.12,60,0.0299,177.24,Lease
6952,8174,86540.22,18375.04,84,0.0449,553.03,Lease
6953,8175,12096.68,3166.98,60,0.0699,239.47,Purchase Loan
6954,8176,32343.86,4673.27,72,0.0449,269.71,Lease
6955,8177,45675.32,8413.02,72,0.0549,746.02,Purchase Loan
6956,8179,19234.68,3361.3,60,0.0899,399.19,Purchase Loan
6957,8180,85019.45,12539.04,60,0.0549,1623.58,Purchase Loan
6958,8182,43166.45,6370.99,72,0.0899,777.88,Purchase Loan
6959,8183,85975.56,19676.33,60,0.0299,866.12,Lease
6960,8184,77326.4,14226.18,72,0.0449,1227.13,Purchase Loan
6961,8185,45169.61,10290.03,48,0.0899,729.51,Lease
6962,8186,8058.43,4964.9,60,0.0299,144.76,Purchase Loan
6963,8188,9821.7,6791.42,84,0.0549,141.09,Purchase Loan
6964,8189,95930,12852.46,84,0.0299,1267.12,Purchase Loan
6965,8190,33682.77,6152.18,60,0.0899,699.04,Purchase Loan
6966,8191,52522.24,4194.66,60,0.0349,955.24,Purchase Loan
6967,8192,42952.13,7068.47,84,0.0299,567.35,Purchase Loan
6968,8194,17185.91,2794.36,72,0.0899,309.7,Purchase Loan
6969,8195,32084.07,12884.73,48,0.0749,775.61,Purchase Loan
6970,8196,43197.63,3325.86,60,0.0899,896.5,Purchase Loan
6971,8198,24461.81,3000.48,72,0.0149,355.37,Purchase Loan
6972,8200,12911.87,4317.02,48,0.0449,602.96,Lease
6973,8201,84944.5,8421.72,48,0.0349,1898.64,Purchase Loan
6974,8202,24879.74,4754.41,72,0.0699,424.06,Purchase Loan
6975,8203,60872.02,13287.5,72,0.0449,966,Purchase Loan
6976,8204,112277.85,10288.72,72,0.0899,963.86,Lease
6977,8205,31325.03,4161.65,72,0.0349,482.84,Purchase Loan
6978,8206,50958.76,3683.53,84,0.0699,768.86,Purchase Loan
6979,8207,43438.63,8802.99,72,0.0699,369.51,Lease
6980,8208,36218.76,5556.48,48,0.0749,359.59,Lease
6981,8209,18281.75,4012.76,60,0.0699,361.91,Purchase Loan
6982,8210,43644.31,9120.82,36,0.0299,612.85,Lease
6983,8211,120891.62,8130.63,48,0.0699,2894.34,Purchase Loan
6984,8212,72612.47,19802.33,72,0.0749,1255.13,Purchase Loan
6985,8213,40180.79,11091.84,72,0.0449,637.65,Purchase Loan
6986,8214,75954.91,21915.19,72,0.0349,1170.76,Purchase Loan
6987,8215,32601.27,7198.29,84,0.0899,524.36,Purchase Loan
6988,8216,131224.67,15993.66,72,0.0199,1007.41,Lease
6989,8217,19572.53,974.33,84,0.0449,271.97,Purchase Loan
6990,8218,25661.67,1807.11,60,0.0349,466.72,Purchase Loan
6991,8219,27585.98,3437.82,72,0.0449,437.77,Purchase Loan
6992,8220,31191.5,6731.27,60,0.0899,324.32,Lease
6993,8222,105867.14,8158.22,48,0.0299,2342.83,Purchase Loan
6994,8224,42203.39,2097.55,72,0.0449,669.74,Purchase Loan
6995,8225,18259.29,8357.65,72,0.0199,269.25,Purchase Loan
6996,8226,27803.12,5137.26,72,0.0449,441.22,Purchase Loan
6997,8227,18971.72,6622.36,72,0.0699,288.21,Lease
6998,8228,2698.55,1774.45,72,0.0699,45.99,Purchase Loan
6999,8229,24226.72,2396.28,60,0.0299,435.21,Purchase Loan
7000,8230,47942.49,6154.86,72,0.0349,738.98,Purchase Loan
7001,8231,98448.53,17577.48,72,0.0549,764,Lease
7002,8232,22824.7,6291.44,72,0.0299,346.69,Purchase Loan
7003,8234,29492.02,10690.29,48,0.0899,733.77,Purchase Loan
7004,8235,107448.06,15811.11,84,0.0549,703.89,Lease
7005,8236,35324.61,4089.24,72,0.0349,544.49,Purchase Loan
7006,8237,51385.4,8916.29,72,0.0349,792.05,Purchase Loan
7007,8238,17464.68,3807.49,36,0.075,434.92,Lease
7008,8239,24654.03,1922.22,72,0.035,380.13,Purchase Loan
7009,8241,80394.7,8452.37,72,0.07,1370.65,Purchase Loan
7010,8242,45392.21,5130.32,60,0.035,825.76,Purchase Loan
7011,8244,58326.25,5597.91,48,0.035,1303.94,Purchase Loan
7012,8245,69902.08,12715.17,72,0.07,1191.76,Purchase Loan
7013,8246,4390.34,4109.7,48,0.045,100.12,Purchase Loan
7014,8247,32862.92,2419.81,72,0.035,247.85,Lease
7015,8248,5613.08,2784.89,36,0.035,164.48,Purchase Loan
7016,8250,101190.14,13344.04,60,0.045,763.14,Lease
7017,8251,18905.73,2043.1,60,0.03,339.71,Purchase Loan
7018,8252,18229.46,3540.96,72,0.055,297.83,Purchase Loan
7019,8253,42783.92,11495.74,72,0.03,650.05,Purchase Loan
7020,8254,23436.46,4963.7,84,0.045,325.77,Purchase Loan
7021,8255,22151.09,4238.14,36,0.09,564.08,Lease
7022,8256,26160.02,4872.47,60,0.015,452.83,Purchase Loan
7023,8257,69111.69,16059.64,60,0.03,1241.85,Purchase Loan
7024,8258,97801.3,13024.02,72,0.035,1507.94,Purchase Loan
7025,8259,27314.68,5670.77,72,0.035,421.15,Purchase Loan
7026,8260,66587.77,3348.01,72,0.09,1200.28,Purchase Loan
7027,8261,46103.88,12833.72,72,0.07,786.03,Purchase Loan
7028,8262,37866.63,3850.72,84,0.035,508.92,Purchase Loan
7029,8263,5397.4,6352.1,72,0.02,79.61,Purchase Loan
7030,8265,38365.27,4636.41,72,0.035,591.53,Purchase Loan
7031,8268,21246.97,4302.91,72,0.03,322.82,Purchase Loan
7032,8269,67006.83,6886.1,60,0.09,1390.95,Purchase Loan
7033,8270,94827.19,5274.75,72,0.07,1616.71,Purchase Loan
7034,8271,34064.51,3674.06,48,0.035,761.55,Purchase Loan
7035,8272,84853.92,11663.55,60,0.02,1105.13,Lease
7036,8273,32432.5,3679.22,60,0.035,590,Purchase Loan
7037,8274,7982.89,7885.33,72,0.045,126.72,Purchase Loan
7038,8275,48672.5,11010.66,72,0.035,750.45,Purchase Loan
7039,8276,43058.01,6937.16,60,0.045,427.61,Lease
7040,8277,51435.15,12222.57,60,0.03,924.22,Purchase Loan
7041,8279,23529.63,11415.99,72,0.055,338.14,Lease
7042,8280,38795.94,3584.34,72,0.035,598.17,Purchase Loan
7043,8281,12701.2,3132.77,72,0.045,276.58,Lease
7044,8282,49819.05,8340.42,48,0.035,636.45,Lease
7045,8283,61655.35,11536.36,72,0.035,950.63,Purchase Loan
7046,8284,41557.06,7313.1,48,0.02,901.59,Purchase Loan
7047,8286,79194.88,18142.12,72,0.07,536.52,Lease
7048,8288,35522.08,2545.62,48,0.03,786.26,Purchase Loan
7049,8289,85868.35,18794.17,72,0.045,1363.08,Purchase Loan
7050,8290,71211.62,9408.27,72,0.02,434.44,Lease
7051,8291,55954.48,8466.08,72,0.03,850.15,Purchase Loan
7052,8293,62935.37,14329.3,72,0.09,1134.44,Purchase Loan
7053,8294,21008.77,1291.97,72,0.07,358.18,Purchase Loan
7054,8295,100134.17,17422.02,72,0.03,673.33,Lease
7055,8296,44691.69,6228.38,72,0.035,429.84,Lease
7056,8297,9685.47,5575.22,72,0.07,165.13,Purchase Loan
7057,8298,59392.54,6243.51,60,0.03,1067.21,Purchase Loan
7058,8299,20342.05,4340.67,72,0.03,309.07,Purchase Loan
7059,8300,20003.52,4961.6,72,0.035,308.42,Purchase Loan
7060,8301,34782.94,13312.21,72,0.03,528.48,Purchase Loan
7061,8304,30801,5179.5,60,0.03,553.45,Purchase Loan
7062,8305,15037.11,6872.59,72,0.07,310.62,Lease
7063,8307,48120.28,3881.37,60,0.035,875.39,Purchase Loan
7064,8309,6767.98,3078.84,36,0.03,196.82,Purchase Loan
7065,8310,61129.91,11106.13,72,0.035,942.53,Purchase Loan
7066,8311,68995.56,5167.94,72,0.03,1048.3,Purchase Loan
7067,8312,16176.83,2296.91,72,0.045,256.79,Purchase Loan
7068,8313,42479,10585.07,72,0.075,358.2,Lease
7069,8314,24678.97,4353.93,48,0.03,546.25,Purchase Loan
7070,8315,153096.17,21173.76,72,0.03,2326.09,Purchase Loan
7071,8316,40163.13,5219.52,72,0.015,583.65,Purchase Loan
7072,8317,18880.58,4806.71,84,0.09,303.77,Purchase Loan
7073,8318,47085.67,7880.13,72,0.07,802.76,Purchase Loan
7074,8319,40523.47,7759.26,84,0.055,582.32,Purchase Loan
7075,8320,100321.73,17227.34,72,0.02,1479.79,Purchase Loan
7076,8321,56548.02,9885.67,48,0.03,1251.65,Purchase Loan
7077,8322,23781.64,4291.88,72,0.045,377.51,Purchase Loan
7078,8323,84776.21,5504.04,84,0.0301,1120.56,Purchase Loan
7079,8324,46732.23,3806.03,48,0.0301,1034.59,Purchase Loan
7080,8325,15919.95,4130.01,72,0.0901,287.04,Purchase Loan
7081,8326,69147.14,5580.77,48,0.0301,849.44,Lease
7082,8327,21629.87,4848.96,84,0.0451,128.65,Lease
7083,8328,28856.23,1541.52,48,0.0901,718.23,Purchase Loan
7084,8329,39205.59,11367.12,72,0.0151,467.2,Lease
7085,8330,20759.03,10340.06,84,0.0701,313.41,Purchase Loan
7086,8331,21521.49,6031.66,72,0.0301,327.09,Purchase Loan
7087,8332,67003.54,12848.28,72,0.0901,1208.11,Purchase Loan
7088,8334,91845.5,15189.35,72,0.0301,704.47,Lease
7089,8335,41057.31,5203.3,84,0.0201,524.38,Purchase Loan
7090,8336,13692.12,2624.08,84,0.0451,190.39,Purchase Loan
7091,8338,4724.43,2436.97,60,0.0451,88.1,Purchase Loan
7092,8340,30858.48,4837.38,60,0.0901,285.49,Lease
7093,8341,45660.41,7820.16,84,0.0351,613.88,Purchase Loan
7094,8345,1247.67,1240.97,72,0.0701,21.28,Purchase Loan
7095,8346,54030,5359.63,72,0.0301,821.16,Purchase Loan
7096,8347,22899.17,1550.05,72,0.0451,363.61,Purchase Loan
7097,8348,30080.48,4588.12,72,0.0201,443.83,Purchase Loan
7098,8349,17357.24,6054.48,84,0.0301,229.42,Purchase Loan
7099,8350,63035.67,10827.36,72,0.0551,1030.16,Purchase Loan
7100,8351,63705.33,7228.6,72,0.0201,939.96,Purchase Loan
7101,8352,29249.54,11431.63,84,0.0351,393.24,Purchase Loan
7102,8353,43043.3,3302.89,36,0.0901,1368.97,Purchase Loan
7103,8354,55982.42,4457.39,72,0.0451,888.92,Purchase Loan
7104,8355,67686.38,4197.92,60,0.0351,1231.64,Purchase Loan
7105,8356,15237.63,3047.65,72,0.0351,136.72,Lease
7106,8357,37092.82,11910.73,60,0.0351,674.95,Purchase Loan
7107,8358,37933.22,5643.01,84,0.0451,527.45,Purchase Loan
7108,8359,21645.92,10870.44,72,0.0451,343.71,Purchase Loan
7109,8360,55641.4,7950.69,72,0.0351,858.15,Purchase Loan
7110,8362,28683.57,6261.8,72,0.0751,496.08,Purchase Loan
7111,8364,32668.16,7107.41,48,0.0351,730.47,Purchase Loan
7112,8366,99243.69,6577.11,84,0.0351,1334.27,Purchase Loan
7113,8367,28057.93,1707.63,72,0.0301,426.43,Purchase Loan
7114,8369,39187.23,10676.9,60,0.0901,813.65,Purchase Loan
7115,8370,7536.84,7833.02,60,0.0201,132.14,Purchase Loan
7116,8371,40662.33,3961.12,60,0.0451,442.24,Lease
7117,8372,120441.79,9184.84,60,0.0301,2164.72,Purchase Loan
7118,8373,27371.12,5545.69,84,0.0351,367.99,Purchase Loan
7119,8374,45761.47,3234.01,84,0.0301,604.87,Purchase Loan
7120,8375,140716.64,30538.74,72,0.0301,2138.63,Purchase Loan
7121,8376,73309.64,14394.36,60,0.0451,1367.05,Purchase Loan
7122,8377,24074.06,3602.78,72,0.0301,365.88,Purchase Loan
7123,8378,50206.93,4194.9,72,0.0901,905.26,Purchase Loan
7124,8379,7736.43,2531.78,72,0.0901,349.34,Lease
7125,8380,54309.75,4162.63,60,0.0301,976.12,Purchase Loan
7126,8383,19141.67,1955.62,48,0.0351,428.02,Purchase Loan
7127,8384,22570.24,6360.24,60,0.0901,468.63,Purchase Loan
7128,8385,26801.53,2810.86,72,0.0901,483.24,Purchase Loan
7129,8386,50018.1,8259.09,72,0.0151,727.08,Purchase Loan
7130,8387,4099.27,7242.55,72,0.0351,63.22,Purchase Loan
7131,8389,33868.83,3263.27,72,0.0901,610.67,Purchase Loan
7132,8390,24984.25,1419.37,60,0.0351,200.78,Lease
7133,8391,26783.13,2478.29,72,0.0301,407.05,Purchase Loan
7134,8392,40794.03,7443.83,72,0.0701,358.12,Lease
7135,8393,9225.36,3014.81,72,0.0451,146.49,Purchase Loan
7136,8395,30439.61,5924.21,72,0.0701,519.11,Purchase Loan
7137,8397,40670.04,9123.88,60,0.0751,815.14,Purchase Loan
7138,8398,31438.21,3374.76,84,0.0351,422.67,Purchase Loan
7139,8399,61274.6,10065.84,72,0.0301,931.26,Purchase Loan
7140,8400,45718.22,8840.62,48,0.0301,1012.14,Purchase Loan
7141,8401,28236.42,4382.14,48,0.0301,625.12,Purchase Loan
7142,8402,54699.57,13350.65,84,0.0901,880.34,Purchase Loan
7143,8403,65029.81,7131.04,48,0.0301,1439.68,Purchase Loan
7144,8404,7485.26,7213.29,48,0.0301,165.71,Purchase Loan
7145,8405,18076.68,2818.76,72,0.0351,122.54,Lease
7146,8406,685.8,4344.34,84,0.0351,9.22,Purchase Loan
7147,8409,47161.27,5396.15,72,0.0701,804.28,Purchase Loan
7148,8410,81626.07,10216.05,60,0.0201,1431.08,Purchase Loan
7149,8412,56318.87,5656.92,84,0.0301,744.41,Purchase Loan
7150,8413,44023.34,2456.36,72,0.0701,314.56,Lease
7151,8414,27871.43,2077.91,72,0.0701,475.31,Purchase Loan
7152,8415,27812.02,5362.72,72,0.0452,441.74,Purchase Loan
7153,8416,94786.55,16162.74,72,0.0302,1441,Purchase Loan
7154,8417,25682.93,5363.71,48,0.0702,615.25,Purchase Loan
7155,8418,32021.8,6716.68,60,0.0302,575.67,Purchase Loan
7156,8419,16875.58,4773.88,72,0.0452,310.64,Lease
7157,8420,39227.46,2435.23,72,0.0902,259.48,Lease
7158,8421,63946,10386.62,60,0.0452,1192.73,Purchase Loan
7159,8422,49976.31,11874.66,60,0.0152,865.52,Purchase Loan
7160,8423,16212.49,11232.44,60,0.0152,280.78,Purchase Loan
7161,8424,21190.64,2782.68,72,0.0302,373.58,Lease
7162,8425,29871.26,7752.46,72,0.0452,474.45,Purchase Loan
7163,8426,47265.59,10686.61,72,0.0702,806.29,Purchase Loan
7164,8427,25657.84,4959.5,84,0.0902,413.07,Purchase Loan
7165,8428,19302.6,4172.61,84,0.0352,259.6,Purchase Loan
7166,8429,9553.58,3299.89,72,0.0452,151.74,Purchase Loan
7167,8431,58081.66,9581.26,72,0.0902,1047.53,Purchase Loan
7168,8433,74176.34,15032.35,72,0.0302,675.54,Lease
7169,8435,23068.41,4160.62,72,0.0902,416.05,Purchase Loan
7170,8436,30469.89,6586.36,72,0.0452,483.96,Purchase Loan
7171,8437,69650.06,8741,72,0.0452,1106.27,Purchase Loan
7172,8438,63897.07,16732.43,72,0.0552,1044.54,Purchase Loan
7173,8440,40351.86,8798.25,48,0.0902,1004.54,Purchase Loan
7174,8441,31243.9,3534.67,84,0.0352,420.2,Purchase Loan
7175,8442,43121.96,5937.74,72,0.0902,777.72,Purchase Loan
7176,8444,78359.85,9180.39,72,0.0902,1413.26,Purchase Loan
7177,8445,70358.42,8190.81,72,0.0352,1085.45,Purchase Loan
7178,8446,15274.79,3537.42,72,0.0352,235.65,Purchase Loan
7179,8447,41728.83,3581.14,72,0.0702,711.84,Purchase Loan
7180,8448,30500.17,2509.77,72,0.0902,550.08,Purchase Loan
7181,8450,29783.4,11503.75,60,0.0452,555.52,Purchase Loan
7182,8452,40118.32,3300.16,72,0.0452,637.21,Purchase Loan
7183,8454,82494.28,15004.76,60,0.0452,1538.69,Purchase Loan
7184,8455,84623.28,11143.54,72,0.0452,1344.09,Purchase Loan
7185,8456,39756.69,10571.96,84,0.0302,525.68,Purchase Loan
7186,8458,31329.9,7368.65,84,0.0352,421.35,Purchase Loan
7187,8459,1634.03,991.82,72,0.0302,24.84,Purchase Loan
7188,8460,35483.73,4755.6,60,0.0702,356.41,Lease
7189,8463,43212.42,2921.94,72,0.0702,279.68,Lease
7190,8464,93700.72,12402.4,84,0.0452,737.32,Lease
7191,8465,96183.81,15117.86,72,0.0152,1398.57,Purchase Loan
7192,8466,34891.36,10476.48,60,0.0302,481.28,Lease
7193,8467,83570.42,7106.77,60,0.0302,799.21,Lease
7194,8468,55833.04,10930.59,72,0.0352,790.83,Lease
7195,8470,59505.41,7498.79,48,0.0552,588.55,Lease
7196,8472,80226.8,14586.88,48,0.0752,812.15,Lease
7197,8473,38866.93,2675.58,60,0.0452,724.95,Purchase Loan
7198,8474,28084.38,9063.8,72,0.0352,433.27,Purchase Loan
7199,8475,23644.49,2560.57,84,0.0302,312.63,Purchase Loan
7200,8476,30243.06,4471.35,36,0.0352,886.45,Purchase Loan
7201,8477,26034.96,2511.53,60,0.0352,473.85,Purchase Loan
7202,8478,21182.56,9115.04,72,0.0702,361.35,Purchase Loan
7203,8479,108434.15,11292.73,48,0.0352,2425.12,Purchase Loan
7204,8480,28916.57,2257.74,72,0.0702,493.28,Purchase Loan
7205,8481,75368.35,6187.99,72,0.0702,1285.68,Purchase Loan
7206,8483,108084.8,14257.19,72,0.0202,1595.25,Purchase Loan
7207,8484,71261.72,21569.16,84,0.0152,894.82,Purchase Loan
7208,8485,48876.83,9041.6,48,0.0902,512.15,Lease
7209,8487,31825.28,2327.41,72,0.0302,483.83,Purchase Loan
7210,8489,8403.49,4716.25,84,0.0452,116.89,Purchase Loan
7211,8491,29911.08,4015.59,72,0.0352,461.45,Purchase Loan
7212,8492,16164.35,9176.49,48,0.0202,350.83,Purchase Loan
7213,8493,42478.15,11742.21,72,0.0752,734.86,Purchase Loan
7214,8494,27636.81,14037.84,84,0.0352,371.69,Purchase Loan
7215,8495,35735.51,5790.71,60,0.0902,310.37,Lease
7216,8496,46853.55,13609.57,72,0.0752,337.73,Lease
7217,8497,128896.45,12046.81,72,0.0352,981.92,Lease
7218,8498,67192.48,3633.05,84,0.0302,888.44,Purchase Loan
